9991;2494
496;1226
686;1812
3099;749
3608;865
6846;1803
7510;1803
1053;147
1083;147
1142;147
1143;147
1202;147
1316;147
1476;147
1712;147
2021;147
219;147
220;147
2305;147
2480;147
451;147
493;147
494;147
495;147
525;147
526;147
527;147
5658;147
6378;147
638;147
687;147
720;147
8736;147
974;147
7819;2068
1271;221
5001;1249
7333;1249
8427;2195
10025;20
615;1580
16;328
5654;328
9900;2466
1168;176
7554;2022
6979;1863
9799;2431
9089;2320
235;526
5035;1273
2577;608
2578;608
2579;608
2580;608
2581;608
2582;608
10010;13
8948;13
9048;13
3778;926
3822;948
1033;110
1217;110
1278;110
1375;110
1391;110
1551;110
1902;110
2315;110
3492;110
3494;110
498;110
721;110
4280;1052
5682;1052
5683;1052
5684;1052
3826;950
601;1512
4997;1245
6317;1600
818;2160
299;711
8599;2243
9971;2488
9972;2488
9052;2308
9102;2308
9189;2308
9259;2308
9362;2308
9377;2308
9475;2308
3092;746
4319;1067
7767;2047
7808;2047
5167;1318
5168;1318
6865;1318
8557;1318
1395;274
1578;274
1594;274
1631;274
1973;274
1994;274
2022;274
2073;274
2422;274
2566;274
2832;274
3027;274
3229;274
3282;274
3319;274
3454;274
7972;274
573;1437
9415;2368
6447;1654
1930;420
2078;420
2123;420
3919;420
3920;420
3921;420
3922;420
6571;420
3731;910
6969;1857
59;1487
9466;2377
8158;2153
5011;1256
392;968
7079;1896
8144;2146
5040;1278
8661;2254
8827;2284
8828;2284
8829;2284
8830;2284
8831;2284
8832;2284
8833;2284
8834;2284
8835;2284
8836;2284
8837;2284
8838;2284
8839;2284
8840;2284
8841;2284
8842;2284
8843;2284
8844;2284
8845;2284
8846;2284
8847;2284
8848;2284
8849;2284
8850;2284
8851;2284
8852;2284
8853;2284
8854;2284
10040;28
4055;1005
10366;127
2603;616
7480;1983
4759;1188
6077;1539
9547;2387
1999;438
4050;1001
7047;1001
8730;1001
9661;2415
1974;431
2412;431
6762;431
6763;431
3042;737
9105;2325
1349;263
1484;303
1958;428
5023;1264
6652;1725
8154;1725
9101;2324
1492;305
8904;305
3954;976
3955;976
3956;976
3957;976
3073;742
6088;1547
2385;538
4542;1111
4656;1111
2900;699
1186;180
1205;180
1243;180
1276;180
1295;180
1309;180
1434;180
2012;180
35;844
8161;2156
488;1203
1836;386
6567;1686
9856;2454
1146;169
1147;169
5256;169
6095;169
6096;169
6097;169
6098;169
6593;169
6828;169
9609;169
9611;169
9849;2452
1705;361
1706;361
1707;361
1708;361
2853;683
9473;683
6002;1510
2013;446
4381;1094
4395;1094
6809;1786
111;165
3722;165
4907;165
532;165
533;165
904;165
9489;165
5797;1459
3787;933
4554;933
10165;88
4368;1087
6695;1087
805;1087
9830;1087
5092;1297
8109;1297
6914;1836
10064;40
2025;40
5257;40
7059;40
8165;40
9835;40
9879;40
1934;422
574;422
6852;1806
10008;10
3412;820
5883;1483
8105;2133
1213;193
142;193
2431;193
2874;193
3180;193
3186;193
3190;193
5639;1409
9367;2351
9370;2351
9935;2473
9936;2473
9937;2473
9938;2473
9939;2473
1052;146
1676;350
9840;2446
6599;1709
8486;2215
1814;378
4540;1110
7795;2058
2005;442
2042;442
2233;442
2607;442
3756;442
3829;442
4075;442
6683;442
6684;442
6753;442
6768;442
6836;442
6837;442
6877;442
6879;442
6880;442
6927;442
6955;442
6980;442
6984;442
6985;442
7028;442
7050;442
7423;442
7464;442
7471;442
8164;442
8176;442
8178;442
8190;442
8931;442
907;2314
4598;1127
6755;1775
3157;758
6752;1774
6521;1680
7557;2025
10166;89
5038;1276
1081;157
1197;157
6466;1663
2846;680
2847;680
2848;680
2849;680
2850;680
1023;98
1392;98
1394;98
1400;98
1406;98
1407;98
1413;98
1414;98
1415;98
1416;98
1419;98
1421;98
1422;98
1465;98
2324;98
46;98
564;98
580;98
699;98
700;98
730;98
766;98
821;98
882;98
883;98
917;98
963;98
967;98
968;98
98;98
1238;204
6823;1795
145;294
2165;294
2171;294
507;294
550;294
6688;294
7469;294
10274;101
4323;1070
8142;2145
6679;1743
6685;1745
5263;1351
4294;1062
5403;1375
2131;484
2456;484
2707;484
6625;1717
9817;2438
22;507
1839;388
1663;346
4314;1064
7402;1966
5730;1438
6363;1621
6526;1681
10009;11
5768;1450
3159;760
3824;760
5008;1253
9624;2403
9808;2435
5994;1505
554;1393
5608;1395
5624;1402
10136;75
1632;341
2072;471
6840;471
3076;744
3066;741
2161;495
4719;1173
4720;1173
4911;1173
4912;1173
5106;1173
5107;1173
5108;1173
5169;1173
10134;74
2881;692
2882;692
3761;922
5890;1485
213;482
304;482
307;482
740;1965
134;258
3529;258
1367;269
4640;1137
3667;887
3732;887
2191;501
6108;501
6904;501
7356;501
1371;270
1372;270
1850;270
2048;270
3293;270
41;270
7002;270
7948;270
7993;270
7994;270
8519;270
8571;270
877;270
9975;2489
4247;1041
3479;837
765;837
6456;1657
105;143
121;143
1212;143
1342;143
141;143
158;143
161;143
946;143
2562;603
2571;603
3012;603
3013;603
7700;603
7998;603
729;1936
1713;363
5951;1490
1864;395
10147;81
624;1592
6903;1592
7052;1592
7303;1592
7472;1592
9968;2485
409;1013
6750;1773
755;1773
741;1968
9814;2437
9842;2447
1894;405
4986;1238
7969;2109
2991;712
412;1019
6306;1019
6449;1019
152;313
9667;2417
9668;2417
9669;2417
9670;2417
9996;2497
2192;502
2309;502
2453;502
2559;502
2594;502
2596;502
2639;502
2683;502
2684;502
2771;502
2772;502
2773;502
2774;502
2901;502
2902;502
2903;502
2904;502
2905;502
2906;502
2907;502
2908;502
2909;502
3254;502
3817;502
4261;502
4269;502
5055;502
5056;502
5057;502
5058;502
5059;502
5060;502
3860;959
3861;959
3862;959
3863;959
3864;959
3865;959
3866;959
3867;959
3868;959
3869;959
3870;959
3871;959
3872;959
3873;959
3874;959
3875;959
6677;1741
4931;1215
4932;1215
5075;1215
5128;1215
9613;1215
9330;2347
1061;149
1486;149
6636;1723
2423;549
5002;1250
5003;1250
5770;1250
5780;1250
5875;1250
6071;1250
6451;1250
2162;496
6460;1660
8469;2212
5991;1503
6485;1670
693;1670
6453;1655
7445;1655
7475;1655
8108;1655
8645;1655
2040;457
6148;457
6336;1609
899;2304
4326;1073
1326;248
3816;945
5227;945
6350;945
6446;945
7374;945
9483;2382
3264;777
7373;1961
6988;1865
7125;1904
7552;2020
1356;265
2464;563
6961;1854
6962;1854
2866;686
3153;756
9371;2353
9612;2397
348;838
2417;547
9974;547
1907;413
9993;2495
8659;2253
6357;1616
646;1616
7124;1616
1314;241
1442;241
1447;241
1699;241
1849;241
1878;241
1931;241
1976;241
2767;241
4233;241
5091;241
5815;241
8878;241
9664;241
9836;241
9871;241
9872;241
9923;241
6976;1861
6345;1612
5660;1414
6721;1764
4908;1208
6989;1866
6977;1862
7039;1887
1149;170
2051;170
2052;170
370;170
376;170
521;170
561;170
6422;170
7089;170
7779;170
7803;2062
1265;217
2447;217
200;439
3604;862
341;818
1703;360
2098;360
706;360
707;360
9806;360
1337;256
1094;161
1496;161
1589;161
811;161
901;161
4795;1197
5113;1303
222;508
351;508
2172;498
2002;440
4524;1106
461;1130
5005;1252
7377;1962
6659;1731
4350;1084
4351;1084
4359;1084
7600;2036
2517;585
5043;1281
3968;979
3969;979
3970;979
3022;726
410;726
5122;726
5681;1418
131;238
6046;238
6047;238
6048;238
6049;238
3234;773
4560;1121
5141;1121
8994;1121
8995;1121
4970;1229
5053;1229
6694;1229
7363;1229
7955;1229
7956;1229
8500;1229
8510;1229
8875;1229
1732;367
1883;367
1944;367
6408;367
7986;367
10046;33
1966;33
3782;33
558;33
559;33
560;33
611;33
715;33
5721;1434
6900;1434
6902;1434
7120;1434
8597;1434
8696;1434
8744;1434
8871;1434
8935;1434
9911;1434
3420;824
8219;2172
8506;2172
8538;2172
4206;1025
5324;1364
480;1199
2373;534
2449;534
3334;809
5093;1298
6436;1647
4005;987
6850;987
4068;1009
8545;2229
9607;2394
7829;2071
7366;1958
7844;1958
2645;627
6917;1838
9910;1838
7491;1988
6459;1659
3001;716
3002;716
6629;1719
5903;1489
5904;1489
5905;1489
5906;1489
5907;1489
5908;1489
5909;1489
5910;1489
5911;1489
5912;1489
5913;1489
5914;1489
5915;1489
5916;1489
5917;1489
5918;1489
5919;1489
5920;1489
5921;1489
5922;1489
5923;1489
5924;1489
5925;1489
5926;1489
5927;1489
5928;1489
5929;1489
5930;1489
5931;1489
5932;1489
5933;1489
5934;1489
5935;1489
5936;1489
5937;1489
5938;1489
5939;1489
5940;1489
5941;1489
5942;1489
5943;1489
5944;1489
5945;1489
5946;1489
996;1489
4922;1213
5152;1314
4955;1224
4283;1055
279;661
4753;1184
5193;1184
7798;1184
217;497
7545;2013
10146;80
7763;2043
379;935
4325;1072
9832;2442
9853;2442
9940;2474
104;137
5767;137
6766;1778
5867;1479
5847;1474
6313;1597
10029;22
4222;1033
7304;1033
7450;1033
400;986
442;986
591;986
596;986
7796;2059
5610;1397
10030;23
749;1987
9060;2311
9061;2311
5084;1294
5226;1294
5799;1294
6669;1735
5115;1304
712;1902
18;375
1549;315
1670;315
1911;315
273;315
274;315
6811;1788
8555;2233
9304;2233
4400;1096
5153;1096
5194;1096
5241;1096
5315;1096
5606;1096
6066;1096
6751;1096
7865;2084
455;1116
7295;1938
466;1145
531;1145
8455;2208
3610;867
5422;1382
1001;12
1005;12
1006;12
1007;12
8780;12
8781;12
8782;12
8783;12
8784;12
8785;12
8786;12
8787;12
8788;12
8789;12
8790;12
8791;12
8792;12
8793;12
8794;12
8795;12
8796;12
8797;12
8798;12
8799;12
8800;12
4089;1012
8444;2205
861;2247
3619;870
4721;870
5990;870
6352;870
6954;870
1853;392
5726;1435
437;1089
2791;662
1897;407
9791;407
9867;407
9903;407
9925;407
3226;770
115;171
9294;2337
10355;120
10356;120
2880;691
4253;691
6670;691
9548;2388
10059;36
10123;36
10124;36
10359;36
1015;84
3721;84
1959;429
5793;1457
5794;1457
5795;1457
7448;1457
1867;397
6160;1584
4341;1079
763;2038
1099;163
1378;163
3413;163
465;163
753;163
8398;163
9149;163
9376;163
9401;163
5876;1482
6595;1705
820;2171
132;245
5609;1396
8938;2300
1739;368
5066;1292
1832;384
1833;384
9775;2423
2536;594
2992;594
6562;594
6563;594
6564;594
6680;594
6681;594
6740;594
6742;594
7279;594
2274;512
2813;512
4734;512
5247;512
1240;205
1241;205
1618;205
1922;205
994;205
9074;2316
6581;1696
8996;2305
360;860
7837;2074
359;859
79;2092
6362;1620
2803;667
5131;1310
9921;1310
4289;1058
5269;1353
5309;1353
5320;1353
5418;1353
5433;1353
5437;1353
6028;1353
6090;1353
6102;1353
6113;1353
6117;1353
6128;1353
6311;1353
6412;1353
6627;1353
6719;1353
7320;1945
2362;530
2668;637
2669;637
1281;227
1282;227
1283;227
1284;227
1361;227
1362;227
1363;227
1364;227
2273;227
3005;227
3734;227
3777;227
4227;227
4230;227
4532;227
4608;227
4635;227
4711;227
499;227
949;227
950;227
951;227
952;227
953;227
954;227
6741;1770
815;2150
816;2150
371;906
7339;1950
5792;1456
8914;2297
9839;2445
6933;1844
9997;1844
8735;2273
10084;56
4515;56
4539;56
4585;56
4633;56
4702;56
4703;56
4704;56
4707;56
4743;56
4747;56
4748;56
5895;56
1613;335
5120;335
9852;335
7235;1925
8207;1925
5651;1411
7787;2055
7992;2115
3432;829
3459;829
3471;829
3483;829
3493;829
3531;829
3542;829
3603;829
3617;829
3626;829
3643;829
3661;829
3729;829
3730;829
3749;829
4001;829
4202;829
4904;829
5133;829
6126;829
6590;829
7567;829
7568;829
7569;829
7570;829
7571;829
7572;829
7573;829
7574;829
7575;829
7576;829
7577;829
7578;829
7579;829
7580;829
7581;829
7582;829
7583;829
7584;829
7585;829
1916;418
1926;418
2081;418
2181;418
2182;418
33;418
508;418
512;418
513;418
7085;418
7119;418
7183;418
7372;418
77;418
7876;418
7877;418
7878;418
7879;418
7880;418
7881;418
8088;418
8089;418
8090;418
8091;418
8429;418
9201;418
9202;418
9203;418
9204;418
9205;418
9206;418
9207;418
9208;418
9209;418
9210;418
9211;418
9212;418
9213;418
9214;418
9215;418
9216;418
9217;418
9218;418
9219;418
9220;418
9221;418
9222;418
9223;418
9224;418
9225;418
9226;418
9227;418
9228;418
9229;418
9230;418
9231;418
9232;418
9233;418
9234;418
9235;418
9236;418
9237;418
9238;418
9239;418
9240;418
9241;418
9242;418
9243;418
9244;418
9245;418
9246;418
9247;418
9248;418
9249;418
9250;418
9251;418
9252;418
9253;418
9254;418
9255;418
9256;418
9257;418
9258;418
976;418
6368;1624
3310;794
5701;1425
5727;1425
5955;1425
6754;1425
9462;1425
6597;1707
3004;718
7074;1892
8487;2216
9994;2216
201;444
7841;2078
2438;554
4543;1112
4768;1191
5013;1257
8135;2141
1393;273
5734;1439
10127;72
6693;1749
8226;2176
1602;330
350;330
352;330
453;330
489;330
6016;330
4216;1029
4240;1029
4520;1029
9497;1029
9498;1029
1207;189
1368;189
1690;189
1711;189
1724;189
1848;189
1918;189
2166;189
2602;189
2713;189
2721;189
2722;189
2727;189
2728;189
2729;189
2730;189
2761;189
2762;189
2764;189
2769;189
2841;189
2842;189
2855;189
2856;189
2857;189
2893;189
3094;189
3096;189
3097;189
3709;189
3813;189
4074;189
5174;189
5175;189
5228;189
5745;189
5746;189
5754;189
5764;189
5898;189
6051;189
6769;189
711;189
8184;189
8667;189
9780;189
7826;2069
5710;1428
10387;132
9999;2499
1323;247
8125;2139
9887;2139
1727;366
2199;366
6130;366
207;470
5185;1329
4108;1018
4109;1018
4110;1018
4111;1018
4112;1018
4113;1018
4114;1018
4115;1018
4116;1018
53;1357
3609;866
7936;2099
1901;409
1933;421
1969;421
1985;421
1990;421
2608;421
2646;421
2648;421
2675;421
2686;421
2731;421
2732;421
2768;421
2796;421
2797;421
2823;421
2843;421
2844;421
2859;421
4558;421
599;421
7265;421
7467;421
8123;421
897;421
9904;421
8076;2123
8737;2123
9087;2123
9441;2123
9442;2123
9507;2123
9633;2123
9634;2123
9665;2123
9820;2123
9821;2123
3295;787
3473;787
7541;2009
1825;381
2441;381
2557;381
3074;381
4670;381
4698;381
4979;381
4980;381
5110;381
5791;381
5844;381
5846;381
4237;1035
9989;2493
5176;1322
3414;821
4229;821
7963;2107
6519;1679
5439;1389
5440;1389
5441;1389
5442;1389
5443;1389
5444;1389
5445;1389
5446;1389
5447;1389
5448;1389
5449;1389
5450;1389
5451;1389
5452;1389
5453;1389
5454;1389
5455;1389
5456;1389
5457;1389
5458;1389
5459;1389
5460;1389
5461;1389
5462;1389
5463;1389
5464;1389
5465;1389
5466;1389
5467;1389
5468;1389
5469;1389
5470;1389
5471;1389
5472;1389
5473;1389
5474;1389
5475;1389
5476;1389
5477;1389
5478;1389
5479;1389
5480;1389
5481;1389
5482;1389
5483;1389
5484;1389
5485;1389
5486;1389
5487;1389
5488;1389
5489;1389
5490;1389
5491;1389
5492;1389
5493;1389
5494;1389
5495;1389
5496;1389
5497;1389
5498;1389
5499;1389
5501;1389
5502;1389
5503;1389
5504;1389
5505;1389
5506;1389
5507;1389
5508;1389
5509;1389
5510;1389
5511;1389
5512;1389
5513;1389
5514;1389
5515;1389
5516;1389
5517;1389
5518;1389
5519;1389
5520;1389
5521;1389
5522;1389
5523;1389
5524;1389
5525;1389
5526;1389
5527;1389
5528;1389
5529;1389
5530;1389
5531;1389
5532;1389
5533;1389
5534;1389
5535;1389
5536;1389
5537;1389
5538;1389
5539;1389
5540;1389
5541;1389
5542;1389
5543;1389
5544;1389
5545;1389
5546;1389
5547;1389
5548;1389
5549;1389
5550;1389
5551;1389
5552;1389
5553;1389
5554;1389
5555;1389
5556;1389
5557;1389
5558;1389
5559;1389
5560;1389
5561;1389
5562;1389
5563;1389
5564;1389
5565;1389
5566;1389
5567;1389
5568;1389
5569;1389
5570;1389
5571;1389
5572;1389
5573;1389
5574;1389
5575;1389
5576;1389
5577;1389
5578;1389
5579;1389
5580;1389
5581;1389
5582;1389
5583;1389
5584;1389
5585;1389
5586;1389
5587;1389
5588;1389
5589;1389
5590;1389
5591;1389
5592;1389
5593;1389
5594;1389
5595;1389
5596;1389
5597;1389
5598;1389
5599;1389
5600;1389
7565;2034
5779;1453
6722;1453
832;2180
10083;55
1167;55
1851;55
1857;55
3071;55
6805;55
2982;709
2983;709
2984;709
2985;709
2986;709
2987;709
2988;709
3463;709
1495;307
936;2350
4036;998
4037;998
4038;998
4057;998
4058;998
4059;998
4207;998
4228;998
4906;1207
8177;2158
7901;2093
7902;2093
7903;2093
7904;2093
7905;2093
7906;2093
7907;2093
7908;2093
7909;2093
7910;2093
7923;2093
3093;747
5817;1464
6112;1464
7821;1464
7822;1464
7823;1464
9196;1464
5992;1504
6104;1504
7358;1955
727;1931
4943;1220
1420;283
6410;1635
3883;961
6808;1785
7146;1910
7152;1910
1574;324
9625;2404
9626;2404
9627;2404
9628;2404
2651;629
2652;629
4362;629
7046;1888
2643;625
9412;2367
4097;1015
5962;1495
5164;1317
7546;2014
4098;1016
6303;1594
847;2213
9650;2410
3534;849
3535;849
228;514
230;514
232;514
6145;1578
7262;1930
8713;2270
9969;2486
905;2307
7997;2117
5686;1420
1998;437
4363;437
5652;437
2805;668
3429;668
3674;668
3785;668
4792;668
6472;668
6952;668
6953;668
7006;668
7037;668
7060;668
7061;668
7070;668
7071;668
7229;668
7318;668
7334;668
7346;668
7831;668
8155;668
8576;668
8651;668
8670;668
8679;668
8732;668
8745;668
8859;668
5628;1403
9850;1403
8654;2252
7149;1911
10049;35
10050;35
10051;35
10052;35
10003;5
3798;939
3335;810
3337;810
5032;810
6467;810
1346;260
5182;1326
768;2041
9468;2378
9811;2378
7026;1879
112;166
3201;768
3202;768
3203;768
3204;768
3205;768
3206;768
3757;918
4384;918
6009;918
704;918
9372;918
9388;918
10043;31
522;1341
523;1341
6440;1650
9963;1650
1218;196
1741;196
9440;196
1459;297
7275;297
7016;1874
1322;246
8801;246
8813;246
3024;727
3025;727
324;727
3746;915
6174;915
6175;915
6176;915
6177;915
6178;915
6179;915
6180;915
6181;915
6182;915
6183;915
6184;915
6185;915
6186;915
6187;915
6188;915
6189;915
6190;915
6191;915
6192;915
6193;915
6194;915
6195;915
6196;915
6197;915
6198;915
6199;915
6201;915
6202;915
6203;915
6204;915
6205;915
6206;915
6207;915
6208;915
6209;915
6210;915
6211;915
6212;915
6213;915
6214;915
6215;915
6216;915
6217;915
6218;915
6219;915
6220;915
6221;915
6222;915
6223;915
6224;915
6225;915
6226;915
6227;915
6228;915
6229;915
6230;915
6231;915
6232;915
6233;915
6234;915
6235;915
6236;915
6237;915
6238;915
6239;915
6240;915
6241;915
6242;915
6243;915
6244;915
6245;915
6246;915
6247;915
6248;915
6249;915
6250;915
6251;915
6252;915
6253;915
6254;915
6255;915
6256;915
6257;915
6258;915
6259;915
6260;915
6261;915
6262;915
6263;915
6264;915
6265;915
6266;915
6267;915
6268;915
6269;915
6270;915
6271;915
6272;915
6273;915
6274;915
6275;915
6276;915
6277;915
6278;915
6279;915
6280;915
6281;915
6282;915
6283;915
6284;915
6285;915
6286;915
6287;915
6288;915
6289;915
6290;915
6291;915
6292;915
6293;915
6294;915
6295;915
6296;915
6297;915
6298;915
6299;915
6300;915
9943;2476
1260;215
9182;215
2724;648
3759;920
3489;841
9390;2359
6909;1831
1051;145
1085;145
1091;145
1140;145
1301;145
1932;145
2101;145
2102;145
2103;145
2104;145
2105;145
2106;145
2107;145
2108;145
2109;145
2110;145
2111;145
2112;145
2113;145
2114;145
2115;145
2116;145
2117;145
2118;145
2119;145
2120;145
2121;145
2122;145
1330;251
852;2222
4639;1136
10357;121
9072;121
108;155
126;155
139;155
1638;155
1644;155
1661;155
2097;155
221;155
2343;155
2344;155
2345;155
2346;155
2347;155
2348;155
2349;155
2350;155
244;155
2845;155
294;155
3069;155
3070;155
355;155
356;155
3776;155
423;155
439;155
5317;155
537;155
7964;155
8394;155
8727;155
903;155
9504;155
9874;155
8567;2234
3470;833
6692;1748
6936;1748
7088;1748
2836;679
3035;679
1424;285
1473;285
2129;285
8720;285
8826;285
8937;285
9321;285
9439;285
9455;285
9620;285
6442;1652
7142;1908
1488;304
1979;434
2130;483
7066;1890
7885;2086
338;816
6676;1740
1803;377
1809;377
1846;377
2285;377
4993;377
2011;445
396;445
6127;445
1377;271
1460;271
1461;271
1606;271
1667;271
1668;271
1828;271
2034;271
2516;271
2590;271
3011;271
471;271
4964;271
4965;271
4966;271
5077;271
5353;271
5354;271
5355;271
5950;271
5959;271
5998;271
5999;271
6061;271
6406;271
6407;271
6428;271
6490;271
6661;271
6939;271
6940;271
6941;271
6942;271
6943;271
6944;271
7003;271
7004;271
7005;271
7023;271
7024;271
7025;271
7853;271
7987;271
9785;271
2505;578
2573;578
2601;578
2942;578
3048;578
3292;578
3744;578
4053;578
4235;578
4236;578
4267;578
4271;578
4296;578
4347;578
4364;578
4538;578
4596;578
4659;578
4952;578
5080;578
5124;578
5156;578
5251;578
5274;578
5313;578
5700;578
5708;578
5843;578
6006;578
6007;578
6331;578
6489;578
3819;947
3833;947
2053;461
6628;1718
2414;546
1816;380
4954;1223
1288;229
270;229
289;229
291;229
5319;229
3160;761
9897;2464
250;573
8415;2189
9982;2189
7550;2018
1896;406
1939;406
2041;406
2079;406
6488;1672
6878;1821
5088;1295
5196;1332
7788;2056
2376;536
3037;733
6673;1737
4666;1148
6577;1692
6716;1762
6430;1643
6710;1643
8700;1643
1477;300
1870;300
2830;300
3688;300
8075;2122
7961;2105
5183;1327
833;2181
3927;970
3928;970
3929;970
3930;970
2530;593
2539;593
10145;79
5997;1507
1446;292
1478;292
8299;2177
3538;851
3624;872
793;2097
5010;1255
6434;1645
3698;899
1865;396
1866;396
2158;396
2860;396
3045;396
3166;396
3409;396
3622;396
4599;396
4917;396
4969;396
5118;396
5140;396
5202;396
5231;396
5642;396
5709;396
5897;396
5978;396
619;396
7381;396
7481;396
814;396
8897;396
8945;396
7302;1941
6062;1531
7470;1531
6082;1542
5678;1417
5679;1417
5680;1417
8855;2285
6803;1783
9619;2400
2470;566
2647;628
7179;1914
9315;1914
9316;1914
9317;1914
9318;1914
9319;1914
9320;1914
7504;1994
6859;1811
102;91
119;91
1837;91
1892;91
245;91
2572;91
2895;91
3171;91
3172;91
3173;91
3174;91
3175;91
3176;91
3177;91
3179;91
3181;91
3182;91
3183;91
3184;91
3185;91
3187;91
3188;91
3189;91
3191;91
3192;91
3193;91
3194;91
3195;91
3196;91
3197;91
3198;91
3199;91
3200;91
3250;91
3251;91
5688;91
5689;91
5690;91
5691;91
5692;91
5693;91
5782;91
5783;91
5784;91
5785;91
5786;91
5787;91
5788;91
5808;91
5809;91
5810;91
5811;91
5812;91
5813;91
5814;91
5836;91
5837;91
5838;91
5839;91
5840;91
5841;91
5842;91
70;91
7100;91
7101;91
7102;91
7103;91
7104;91
7105;91
7106;91
7107;91
7154;91
7155;91
7156;91
7157;91
7158;91
7159;91
7160;91
7161;91
7162;91
7193;91
7194;91
7195;91
7196;91
7197;91
7198;91
7199;91
7200;91
7242;91
7243;91
7244;91
7245;91
7246;91
7247;91
7248;91
7249;91
7250;91
74;91
76;91
8471;91
8472;91
8473;91
8474;91
8475;91
8476;91
8477;91
8478;91
8479;91
8480;91
8481;91
8482;91
8525;91
8526;91
8527;91
8528;91
8582;91
8583;91
8584;91
8585;91
8586;91
8587;91
8588;91
8589;91
86;91
91;91
93;91
1338;257
174;257
301;257
4078;257
844;257
885;257
921;257
2067;467
8731;2271
10078;51
5702;1426
2466;565
6806;1784
7062;1784
8684;2262
10071;46
8220;2174
9899;2465
752;2002
6150;1581
8433;2198
1311;239
2770;654
5632;654
6418;654
6987;654
7434;654
7498;654
2852;682
9399;2361
7562;2031
9193;2333
8602;2244
7840;2077
2398;543
2399;543
2587;610
6371;610
6372;610
4991;1242
6067;1242
6068;1242
6069;1242
4983;1236
6314;1598
6359;1598
6660;1598
6672;1598
6881;1598
546;1390
278;657
3294;786
3408;786
3423;786
3430;786
3467;786
3530;786
1564;319
6018;319
2782;658
9958;2483
7937;2100
1035;118
1040;118
313;118
1266;218
5401;218
6574;1691
5102;1300
831;2179
3021;725
3026;725
1214;194
1590;194
1601;194
1671;194
1693;194
1869;194
1960;194
1963;194
1970;194
2358;194
2714;194
330;194
3464;194
366;194
434;194
9931;194
8779;2280
1013;73
1138;73
1264;73
1269;73
159;73
1734;73
1743;73
1804;73
36;73
3690;73
3691;73
3797;73
4225;73
456;73
5230;73
524;73
6424;73
7058;73
718;73
7308;73
7509;1996
1280;226
7845;226
6166;1586
5034;1272
5068;1272
5078;1272
6870;1272
10062;38
10063;39
6058;1529
6888;1824
6601;1711
8653;2251
2670;638
443;638
9485;638
